Life_expectancy,Status,Percentage_expenditure,GDP,ICOR,Schooling
79.6,Developed,2578.888314,19375.5696,0.808,14.4
79.3,Developed,2380.699796,16671.5672,0.809,14.8
79,Developed,2247.035692,15835.34667,0.805,14.8
78.7,Developed,203.3157499,1519.5497,0.797,14.2
78.5,Developed,1678.392773,13689.98999,0.79,13.8
78.2,Developed,1552.740429,11843.9392,0.786,13.8
77.8,Developed,130.0150391,1121.78636,0.783,13.7
77.5,Developed,134.3547253,1139.5651,0.779,13.8
,Developing,871.8783173,3617.752354,,0
63.1,Developing,0,1158.256469,0.513,8.5
63,Developing,80.92679802,1326.66882,0.509,8.5
62.7,Developing,8.88028118,145.57838,0.501,8.2
62.5,Developing,62.48419552,1364.283745,0.491,7.8
62.2,Developing,79.27658464,1393.261593,0.487,7.7
62,Developing,8.353074798,123.383675,0.484,7.6
61.7,Developing,11.14504291,146.83851,0.476,7.1
61.4,Developing,61.76263795,1167.535689,0.475,7.2
61.2,Developing,7.35400072,113.3128,0.475,7.4
69,Developing,55.79836969,944.134851,0.466,7.2
66,Developing,55.12187071,697.7451989,0.461,7.2
64,Developing,5.00378288,62.547286,0.451,6.7
63,Developing,29.65370899,528.586613,0.447,6.6
62,Developing,4.113190741,46.9542322,0.446,6.5
61,Developing,28.782245,464.229758,0.444,6.5
60,Developing,8.594570232,477.476124,0.443,6.4
74.6,Developing,0,9252.11724,0.779,15.2
74.2,Developing,115.2784282,1153.93822,0.769,14.7
74.1,Developing,917.467628,9637.265,0.765,14.7
73.9,Developing,915.1859205,9291.227619,0.756,14.3
73.6,Developing,918.807245,9197.26972,0.748,14.1
73.3,Developing,0.108055973,8.376432,0.74,14
72.8,Developing,624.2361828,7318.12641,0.734,13.8
72.7,Developing,6.6489825,83.635,0.728,13.6
72.9,Developing,582.5143743,6574.654338,0.72,13.5
71.8,Developing,502.3844946,5695.969327,0.713,13.4
72.1,Developing,479.9234077,5116.45424,0.704,13
71.9,Developing,509.3899943,5229.876738,0.696,12.8
71.5,Developing,407.779262,4623.347642,0.687,12.6
71.5,Developing,369.6317105,3957.51296,0.683,12.5
71.5,Developing,70.15536981,3792.182152,0.673,12.2
71,Developing,336.3213326,3861.32414,0.667,12.1
76.7,Developing,0,9143.128494,0.758,13.3
76.6,Developing,168.173753,1452.27766,0.754,13.1
76.6,Developing,150.408875,1298.86766,0.753,12.9
76.3,Developing,112.696486,982.532572,0.748,12.7
76.1,Developing,1117.196097,9834.472689,0.745,12.6
75.6,Developing,1033.039737,8959.581416,0.739,12.5
75.7,Developing,881.7364327,7748.12331,0.738,12.5
75.6,Developing,159.8772264,9689.52887,0.735,12.3
76,Developing,105.7476131,933.341687,0.731,12.3
75.8,Developing,980.2537444,8767.92258,0.723,12.2
75.3,Developing,998.3498049,7986.798439,0.719,12.2
75.4,Developing,920.8284115,7199.59665,0.714,12.1
75,Developing,781.2062828,6751.998987,0.708,11.9
75,Developing,12.1859723,716.8219,0.703,11.6
75,Developing,13.31109532,731.378864,0.7,11.6
74.8,Developing,10.22840118,672.92113,0.694,11.4
69.4,Developing,0,,0.637,11.7
69.4,Developing,0,,0.639,11.7
69.2,Developing,0,,0.641,11.7
69,Developing,0,,0.64,11.7
68.9,Developing,0,,0.638,11.7
68.7,Developing,0,,0.633,11.5
68.5,Developing,0,,0.629,11.4
68.4,Developing,0,,0.628,11.2
68.2,Developing,0,,0.625,11
68,Developing,0,,0.622,10.9
67.9,Developing,0,,0.617,10.7
67.7,Developing,0,,0.616,10.5
67.5,Developing,0,,0.612,10.4
66.2,Developing,0,,0.608,10.2
67.2,Developing,0,,0.604,10.1
67,Developing,0,,0,0
,Developing,0,,,
68.8,Developing,0,3944.1839,0.733,14.8
68.4,Developing,281.0023992,4181.583321,0.729,14.8
68.1,Developing,241.1958645,4385.379355,0.72,14.7
67.8,Developing,253.8285861,4368.82248,0.712,14.7
67.3,Developing,257.8403154,3769.595255,0.701,14.6
66.3,Developing,22.31624272,265.353659,0.693,14.3
66.9,Developing,134.1678932,1717.898761,0.686,13.8
67.4,Developing,181.0123284,2139.625631,0.673,13.4
65.9,Developing,126.698109,1634.81431,0.661,13
65,Developing,122.1206485,1334.651896,0.649,12.7
64.5,Developing,98.68367951,998.8226671,0.637,11.8
64,Developing,73.24150483,797.8377432,0.621,11.2
64,Developing,56.05686428,646.561295,0.609,10.5
63.8,Developing,55.60878216,571.51883,0.599,10.1
63.2,Developing,61.84921903,524.145924,0.588,9.4
62.8,Developing,56.431387,474.2133361,0.582,8.9
76.1,Developing,0,6461.192554,0.804,15.1
75.9,Developing,726.0291764,7378.345289,0.803,15.1
75.8,Developing,707.144691,7186.429787,0.799,15.1
75.6,Developing,648.1331781,6586.71929,0.797,15.1
75.4,Developing,666.7374371,7318.742449,0.792,15.1
75.3,Developing,635.4849381,6682.281158,0.787,15
75,Developing,489.6818699,6698.79439,0.785,14.6
74.6,Developing,709.1311228,7325.73474,0.774,14.2
74.2,Developing,678.5188944,5957.145693,0.762,13.6
73.8,Developing,595.7306923,4383.59597,0.751,13.2
73.6,Developing,527.3076721,3674.617924,0.746,12.8
73.5,Developing,57.12190146,338.199535,0.74,12.6
73.5,Developing,495.0782963,2789.1735,0,0
73.4,Developing,36.48024032,216.243274,0,0
73.3,Developing,33.66981355,199.583957,0,0
73,Developing,274.5472605,1627.42893,0,0
74.3,Developing,0,2847.285569,0.645,12.1
74.1,Developing,198.7343495,3154.513484,0.64,12.1
73.9,Developing,179.8598949,3111.762887,0.634,12.1
73.6,Developing,19.15853732,294.746728,0.623,11.6
73.3,Developing,22.0945504,339.91616,0.612,11.2
72.8,Developing,183.6592186,2834.2472,0.603,10.7
72.3,Developing,188.2902861,2861.5545,0.596,10.5
71.8,Developing,171.3658969,2884.94776,0.589,10.3
71.4,Developing,157.6431445,2494.353552,0.581,10
71,Developing,127.7632005,2191.478567,0.575,10
77,Developing,9.469371264,213.755559,0.569,9.8
72,Developing,100.3638322,1948.812275,0.561,9.6
69.9,Developing,88.16506179,1721.973863,0.551,9.3
69.5,Developing,66.72933871,1413.757176,0.54,8.8
69,Developing,71.11645,1336.775376,0.53,8.5
68.6,Developing,63.42140024,1332.382358,0.519,8
57.6,Developing,0,528.3125597,0.414,9.1
56.7,Developing,54.91159475,623.2871141,0.409,9.1
55.3,Developing,5.813338496,65.985681,0.405,9.1
54.8,Developing,49.90987221,566.513873,0.4,9.2
54.3,Developing,40.80617976,526.5313517,0.397,9.5
54,Developing,5.743393664,419.2258149,0.39,9.3
53.8,Developing,39.75216936,463.852618,0.382,9.2
53.2,Developing,0.796915785,53.127719,0.372,8.8
52.1,Developing,53.9502789,422.1461573,0.36,8.2
51.2,Developing,58.59644487,385.7567141,0.353,7.9
58,Developing,67.33378735,369.1545359,0.341,7.3
54,Developing,46.58195631,336.3318145,0.332,7
51,Developing,42.52689559,283.8911588,0.318,6.7
49.8,Developing,40.82597077,262.884551,0.311,6.2
49.5,Developing,37.82511936,256.4414872,0.298,5.8
49,Developing,47.17250718,277.6486591,0.291,5.4
66.6,Developing,0,1194.59137,0.552,9.1
66.4,Developing,45.33788677,1262.893782,0.547,9.1
66.2,Developing,38.33793462,1168.83947,0.54,9.1
65.9,Developing,38.4279083,1171.58257,0.533,9.1
65.6,Developing,21.23698847,1186.423937,0.526,9.1
65.4,Developing,17.48293752,987.7365832,0.515,8.8
65.2,Developing,11.05247903,741.777116,0.504,8.5
59.2,Developing,9.53048032,643.951373,0.493,8.2
64.5,Developing,0.5305728,41.451,0.484,8.1
64.2,Developing,4.632776304,296.97284,0.474,8
63.9,Developing,2.793843188,247.24276,0.465,7.9
63.5,Developing,4.15451614,219.8156688,0.455,7.8
63.2,Developing,3.824212472,219.782326,0.445,7.7
62.8,Developing,3.421880938,143.77651,0.435,7.6
62.5,Developing,1.917164,138.9249275,0.427,7.6
62.1,Developing,2.511437292,193.187484,0.417,7.5
65.8,Developing,0,4737.66996,0.637,11.7
65.9,Developing,751.3982719,5421.343953,0.632,11.7
66.1,Developing,760.6550553,5488.131712,0.625,11.6
65.8,Developing,796.8734263,5749.44752,0.619,11.5
64.3,Developing,7.896234931,56.971392,0.612,11.5
63,Developing,719.5535161,5191.58381,0.604,11.4
62.4,Developing,575.6748069,4153.497885,0.598,11.4
61.7,Developing,59.55033546,429.6561,0.589,11.3
60,Developing,62.11039296,422.51968,0.578,11.3
57,Developing,459.1572399,3881.29535,0.57,11.4
55.1,Developing,457.7200522,3573.146387,0.565,11.6
54.7,Developing,368.2848258,3288.257373,0.559,11.7
55,Developing,294.6571552,2482.36862,0.554,11.7
55.7,Developing,203.7322893,1713.47594,0.556,11.8
56.5,Developing,205.8078833,1834.29486,0.556,11.7
57.4,Developing,35.80978512,257.99557,0.559,11.5
,Developing,15.60659587,136.18321,,9.6
69.2,Developing,0,743.7653489,0.555,12.2
69.6,Developing,8.523486403,76.2386977,0.551,12.4
69.3,Developing,80.15505125,688.6172788,0.545,12.3
68.9,Developing,80.58788376,681.7925868,0.538,12.3
68.4,Developing,112.1229028,692.1166842,0.529,12
68,Developing,84.62302524,592.1835216,0.515,11.1
67.5,Developing,6.19357029,48.7299,0.502,10.5
67,Developing,70.27113179,473.844449,0.492,10.1
66.6,Developing,52.22906505,393.8843518,0.486,10
66,Developing,45.87989927,348.6314534,0.476,9.6
65.4,Developing,4.259752532,317.89198,0.469,9.4
64.7,Developing,31.93187316,287.4156,0.463,9.3
64.3,Developing,2.79096532,253.72412,0.457,9.2
63.1,Developing,23.18394594,246.375621,0.447,8.6
63.2,Developing,21.92813881,248.6183539,0.446,9
62.5,Developing,17.9123368,231.42554,0.439,8.9
81.9,Developed,0,44292.88473,0.923,18.1
81.7,Developed,1491.703605,52157.4687,0.923,18.1
81.4,Developed,1475.030397,51574.48942,0.922,18.1
81.1,Developed,1162.656768,49474.7561,0.921,18.1
81.1,Developed,1047.370244,5354.6536,0.911,17.2
88,Developed,1035.621437,5338.25483,0.906,17
86,Developed,96.8585885,519.349,0.906,16.9
83,Developed,10873.40554,56928.8248,0.905,16.8
82,Developed,9689.732784,51241.31562,0.899,16.6
79.8,Developed,8344.010392,44453.97119,0.893,16.5
79.4,Developed,6577.508136,41577.169,0.888,16.4
79.2,Developed,5170.130703,39954.64222,0.885,16.5
78.7,Developed,4472.6114,35245.1647,0.881,16.5
78.4,Developed,3455.197053,28817.32321,0.882,16.9
78.3,Developed,3054.515582,26584.12169,0.878,16.7
78.1,Developed,2944.640134,25921.12794,0.873,16.5
81.6,Developed,0,3821.8937,0.913,19.2
81.5,Developed,1040.278436,4453.24673,0.91,19.2
81.3,Developed,10019.0763,42889.88141,0.908,19.3
81.1,Developed,924.5653683,3997.25624,0.904,19.5
86,Developed,8342.405764,38426.5581,0.901,19.7
89,Developed,6664.148708,33691.34837,0.899,20.3
85,Developed,63.57705167,282.94193,0.895,19.3
81,Developed,6761.288966,31287.77865,0.894,19.5
81,Developed,606.3106561,3259.73471,0.891,19.2
79.9,Developed,496.2228007,2667.86452,0.888,19.1
79.9,Developed,491.055852,2775.89515,0.886,18.9
79.2,Developed,442.3774869,2542.39935,0.884,18.4
79.1,Developed,3661.792922,21913.7817,0.881,18.2
78.7,Developed,2892.257132,16874.31232,0.873,17.5
78.5,Developed,2205.98595,13882.85683,0.868,17.4
78.6,Developed,2143.021083,13641.1272,0.864,17.2
74.8,Developing,0,295.966488,0.642,11.7
74.5,Developing,473.1238124,1975.46477,0.636,11.6
73.9,Developing,366.4841804,1847.19849,0.63,11.5
73.9,Developing,334.8174246,1792.3845,0.625,11.5
74.5,Developing,321.6132593,1682.957924,0.62,11.5
73.2,Developing,302.7045411,1526.497938,0.614,11.4
73.2,Developing,292.753101,1464.497754,0.613,11.3
72.5,Developing,275.064434,1518.85386,0.607,11.1
72.5,Developing,253.0007812,1344.31871,0.601,11
73,Developing,21.41123529,124.992617,0.597,11
71.2,Developing,218.5716179,1175.116225,0.592,11
71,Developing,36.81621175,191.55157,0.587,11
76,Developing,2.542436908,115.565314,0.583,11
75,Developing,2.092343893,11.147277,0.577,10.7
73,Developing,22.35595448,143.6758,0.57,10.4
73,Developing,15.25518816,116.2743,0.562,10.1
61.8,Developing,0,358.99731,0.351,5.4
61.4,Developing,3.304039899,43.646498,0.345,5.3
69,Developing,31.50243237,416.14838,0.341,5.3
63,Developing,29.75517982,391.515524,0.331,5.1
59.4,Developing,32.22493445,375.5819866,0.323,4.8
58.2,Developing,5.883760536,348.151511,0.312,4.5
57.1,Developing,5.665405066,341.2894618,0.307,4.2
56,Developing,40.37835666,354.8185998,0.298,4
55.2,Developing,35.80929749,292.55962,0.293,3.8
54.5,Developing,43.42193066,258.463873,0.286,3.7
53.7,Developing,3.751715442,25.383731,0.278,3.5
52.9,Developing,20.86118432,232.5661574,0.27,3.1
52.1,Developing,20.26876572,215.8548,0.266,3
51.4,Developing,17.58722718,177.828384,0.261,2.9
56,Developing,1.817829717,165.257247,0.255,2.9
50,Developing,13.35783844,158.455972,0.253,2.8
54.5,Developing,0,2655.157977,0.525,10
53.6,Developing,263.2111031,3221.678128,0.521,10
53.2,Developing,194.2032879,2996.96432,0.514,9.8
52.7,Developing,204.7186256,2755.297787,0.507,9.7
52.3,Developing,187.5733187,2527.9423,0.5,9.6
52,Developing,133.1230872,2327.3267,0.492,9.5
51.6,Developing,14.5676468,197.661422,0.487,9.3
59,Developing,105.5910629,1383.893354,0.481,9.2
55,Developing,104.4746444,1136.829645,0.477,9.1
49.8,Developing,10.35779424,119.743286,0.466,9
49.2,Developing,6.416252787,87.8938738,0.463,8.9
48.5,Developing,57.22555815,648.815852,0.445,8.5
48.1,Developing,30.19550849,512.65719,0,8.1
47.7,Developing,17.137754,459.4572117,0,7.7
47.4,Developing,15.830985,351.7996666,0,8
47.1,Developing,22.48177606,379.1193264,0,7.6
,Developing,0,,,
81.8,Developed,0,7455.24654,0.948,17.7
81.6,Developed,177.6382878,975.49856,0.945,17.7
81.5,Developed,234.782883,1291.435,0.942,17.5
81.3,Developed,2094.19096,11563.727,0.941,17.6
81.1,Developed,277.3550522,1574.9861,0.939,17.6
81,Developed,15268.06445,87646.75346,0.936,17.4
89,Developed,142.3749426,817.77681,0.936,17.4
86,Developed,1707.130633,9688.5961,0.936,17.6
85,Developed,14829.41215,85128.65759,0.934,17.6
84,Developed,12829.25408,74114.69715,0.931,17.5
81,Developed,11792.53465,66775.3944,0.929,17.6
79.8,Developed,1009.825011,5757.26916,0.924,17.5
79.4,Developed,880.7380617,5111.65445,0.918,17.1
78.9,Developed,749.6823382,4361.1538,0.916,17.1
78.8,Developed,6356.827282,38549.58934,0.917,17.5
78.5,Developed,6191.211908,38146.71539,0.911,17.1
76.6,Developing,0,16627.36433,0.795,13.7
76.4,Developing,166.1913728,2458.45226,0.796,13.7
76.2,Developing,1154.893473,21268.7564,0.796,13.7
76,Developing,1055.835493,22134.916,0.797,13.7
75.8,Developing,158.27708,2986.36,0.797,13.6
75.6,Developing,129.2260751,1928.74739,0.797,13.5
75.4,Developing,1040.629462,16784.34616,0.782,12.4
75.2,Developing,123.0966298,2275.3536,0.765,11.9
74.9,Developing,88.45038011,1585.13226,0.753,11.5
74.7,Developing,78.51141,1448.55,0.748,11.6
74.3,Developing,854.0115758,12376.97936,0.742,11.5
74,Developing,70.46762486,1129.28886,0.734,11.5
73.6,Developing,65.65631302,969.8126,0.725,11.2
73.3,Developing,585.9170945,8629.11774,0.716,11
72.9,Developing,564.5425663,8476.61511,0.705,10.7
72.6,Developing,62.86657508,861.18596,0,10.4
66.4,Developing,0,1431.244865,0.548,8.1
66.2,Developing,62.29361092,1316.98966,0.542,7.8
66,Developing,60.18648815,1272.44161,0.538,7.7
65.7,Developing,59.65900139,1261.28967,0.529,7.6
65.5,Developing,57.87736282,1226.215314,0.525,7.5
65.1,Developing,0.66751505,14.142268,0.521,7.5
64.8,Developing,0.697215581,16.63999,0.514,7.3
64.6,Developing,5.447133608,139.31288,0.513,7.3
64.4,Developing,3.912744517,95.4327931,0.505,6.7
64.2,Developing,40.36829999,873.772727,0.501,6.5
62.9,Developing,30.59320769,711.4699463,0.487,6.1
63.7,Developing,28.98323119,649.848233,0.474,5.6
63.5,Developing,24.23455671,563.594342,0.465,5.6
63.2,Developing,22.39387584,499.8633,0.457,5.5
63,Developing,1.766663097,51.6568157,0.45,5.4
62.8,Developing,18.84534312,533.8624114,0.445,5.3
,Developing,344.6906308,1932.12237,0.779,14.2
77.8,Developing,0,13134.4367,0.785,13
77.6,Developing,1842.463782,12593.7374,0.78,13
77.5,Developing,1694.467075,11685.97983,0.773,12.9
77.2,Developing,201.7490628,1589.82713,0.765,12.8
77.3,Developing,119.2124275,927.723171,0.758,12.9
76.5,Developing,1199.319976,7937.259931,0.756,12.8
76.8,Developing,1092.155356,7429.628274,0.755,12.8
76.5,Developing,956.8229765,6973.9284,0.75,12.8
76.4,Developing,76.2508038,668.8667,0.743,12.9
76.2,Developing,631.1251711,5348.518399,0.744,12.9
75.8,Developing,623.9100503,4916.54886,0.74,12.9
75.8,Developing,527.60848,4591.892776,0.733,12.8
75.5,Developing,58.45976019,4267.13578,0.728,12.8
75.7,Developing,78.80940216,4126.14671,0.725,12.6
75.5,Developing,7.320514461,446.372833,0.721,12.4
75.7,Developing,9.87102142,46.29935,0.716,12.1
62.9,Developing,0,,0.515,10
62.7,Developing,208.2311603,2182.716565,0.511,10
62.4,Developing,25.70881695,229.95364,0.506,10
62.2,Developing,31.6357652,271.318741,0.501,9.9
62,Developing,23.40731286,177.867119,0.494,9.9
61.8,Developing,18.99961966,1366.879112,0.485,9.6
61.6,Developing,20.53327531,1166.66337,0.477,9.2
61.4,Developing,103.7277727,1178.72469,0.469,8.9
61.1,Developing,85.7175381,956.668952,0.461,8.6
68,Developing,126.6142137,854.346921,0.454,8.2
64,Developing,12.05551997,77.5773486,0.446,7.9
59.9,Developing,158.001946,637.3616215,0.439,7.6
59.6,Developing,124.3789361,588.3582595,0.433,7.2
59.3,Developing,110.9803062,511.665773,0.428,6.9
59.1,Developing,93.37278497,539.41528,0.422,6.6
58.9,Developing,62.56273841,631.9468526,0.418,6.2
74,Developing,0,419.367724,0.692,12.3
73.9,Developing,561.7684701,4712.822736,0.688,12.3
73.8,Developing,573.4346982,4479.95858,0.679,12.3
73.6,Developing,441.8446244,3855.537735,0.679,12.3
73.4,Developing,472.1932825,3988.11894,0.675,12.3
73.2,Developing,359.9760397,3225.591754,0.664,12.4
73,Developing,30.93519548,2599.596259,0.663,12.1
72.7,Developing,34.73924576,359.992184,0.654,11.9
72.5,Developing,318.6201852,2312.192926,0.649,12
72.3,Developing,26.18072382,189.71539,0.648,12.1
72.1,Developing,20.68037294,157.145691,0.646,12.3
71.9,Developing,20.60083027,148.527976,0.639,12.1
71.7,Developing,155.4233076,1174.779347,0.642,12.7
71.5,Developing,152.8293973,1148.229882,0.632,12.2
71.2,Developing,233.8488603,1417.26582,0.624,11.8
79,Developing,273.5758769,1545.626423,0.625,11.6
75.5,Developing,0,63.343259,0.737,13.4
75.3,Developing,973.728675,6491.5245,0.735,13.4
75.3,Developing,946.6521165,6583.116248,0.731,13.4
74.9,Developing,885.9858185,6387.785281,0.725,13.4
74.5,Developing,759.5380695,5771.565878,0.721,13.4
73.7,Developing,69.43934508,522.493191,0.708,13.3
73.8,Developing,570.4532468,4166.93387,0.706,13.3
73.9,Developing,58.4989742,428.87811,0.7,13.2
74,Developing,516.4037021,3611.2147,0.696,13.2
74.2,Developing,448.7670462,3171.49856,0.693,13
72.8,Developing,411.5645653,2754.7829,0.692,13
72.2,Developing,356.9393805,2448.143899,0.685,12.8
72.1,Developing,34.70333523,218.25997,0.686,13.3
72.6,Developing,40.53777863,259.192958,0.686,13.9
72.4,Developing,302.5359058,1981.243653,0.677,13.4
71.4,Developing,297.5112337,1996.719689,0.674,13.5
68.5,Developing,0,2878.33837,0.679,11.7
68.4,Developing,31.27232188,2842.938353,0.676,11.7
68.1,Developing,24.58973399,276.289146,0.671,11.7
68.1,Developing,212.7418488,2581.818554,0.666,11.6
68,Developing,191.4949779,2352.518156,0.669,11.5
67.9,Developing,198.2563794,2129.499242,0.662,11.4
68,Developing,159.5348489,1825.341521,0.661,11.7
67.5,Developing,155.4767618,1919.466195,0.655,11.5
67.5,Developing,137.327474,1672.685433,0.648,11.4
67.3,Developing,121.3625467,1391.772325,0.646,11.5
67,Developing,105.7306982,1194.697155,0.642,11.6
67.3,Developing,13.39905105,179.3715,0.636,11.6
67.2,Developing,0.901149288,11.553196,0.631,11.6
66.8,Developing,0.09987219,1.68135,0.625,11.4
66.8,Developing,69.0204245,957.287441,0.622,11.4
66.8,Developing,11.69704463,138.91977,0.618,11.4
77.5,Developed,0,12565.9876,0.852,16.4
77.3,Developed,243.808475,14341.675,0.85,16.4
77.1,Developed,23.43533487,1378.54911,0.838,15.4
76.8,Developed,230.040097,13145.1484,0.834,15.3
76.7,Developed,250.0773782,13893.18768,0.829,15.4
76.3,Developed,220.4916851,12599.52486,0.822,15.1
75.7,Developed,1299.159757,11527.59323,0.818,15.1
75.5,Developed,15.71474837,141.44688,0.813,15
75.3,Developed,14.3042452,1126.31852,0.808,15
75.2,Developed,9.1455559,94.7726,0.803,15
75,Developed,79.41502672,821.251569,0.797,14.8
74.9,Developed,648.0743453,6681.178818,0.8,15.5
74.7,Developed,542.0235,5693.52416,0.796,15.3
74.5,Developed,516.0554391,5196.932921,0.79,15
74.2,Developed,466.7383106,4981.198619,0.784,14.7
73.7,Developed,412.4323974,4492.72764,0.777,14.6
81.1,Developed,0,1922.681,0.841,16.6
89,Developed,271.2545531,2277.53613,0.837,16.8
86,Developed,2698.01817,21618.73534,0.827,16.3
83,Developed,331.457035,2577.4264,0.824,16.3
82,Developed,3108.288623,23196.18375,0.818,16.2
79.6,Developed,3119.349824,22538.6548,0.812,16
79.3,Developed,337.1023516,2363.97161,0.809,16
79,Developed,3652.869332,24815.6884,0.804,15.8
78.7,Developed,333.3569124,2278.5845,0.797,15.4
78.5,Developed,2884.020194,19821.44463,0.793,15.4
77.7,Developed,2813.985285,18784.9485,0.79,15.4
78,Developed,276.0999798,1845.5881,0.792,15.9
77.3,Developed,2283.891796,15772.7334,0.789,15.8
77.2,Developed,1904.00231,12882.28897,0.788,15.9
76.9,Developed,1657.328352,11729.14616,0.782,15.7
76.6,Developed,167.3280168,1152.39681,0.777,15.5
78.2,Developing,0,66346.52267,0.855,13.4
78.1,Developing,5063.513104,86852.7119,0.854,13.4
77.9,Developing,515.0734795,8834.87958,0.843,13.4
77.8,Developing,5163.32918,88564.82298,0.837,13.4
77.5,Developing,4409.17067,85948.746,0.827,12.4
77.3,Developing,37.76848819,736.22784,0.825,12
77,Developing,3688.694288,61478.23813,0.828,11.8
76.8,Developing,5484.143308,82967.37228,0.825,11.7
76.7,Developing,44.18506273,675.61258,0.83,12.6
76.6,Developing,448.5952989,6256.55926,0.835,13.7
76.6,Developing,4582.476081,51488.49529,0.83,13.7
76.6,Developing,4064.743869,41818.35256,0.826,13.5
76.5,Developing,4049.972347,34176.98183,0.815,12.8
76.4,Developing,188.6782945,2999.65492,0.807,12.2
76.3,Developing,170.0494537,2843.63635,0.809,12.6
76.2,Developing,1559.287158,29986.2915,0.808,13
82.3,Developing,0,,,
82,Developing,0,,,
81.7,Developing,0,,,
81.2,Developing,0,,,
81.1,Developing,0,,,
87,Developing,0,,,
86,Developing,0,,,
83,Developing,0,,,
79.8,Developing,0,,,
79.4,Developing,0,,,
78.7,Developing,0,,,
78.2,Developing,0,,,
77.6,Developing,0,,,
77.1,Developing,0,,,
76.7,Developing,0,,,
76,Developing,0,,,
72.1,Developing,0,,,
71.8,Developing,0,,,
71.7,Developing,0,,,
79,Developing,0,,,
77,Developing,0,,,
68.8,Developing,0,,,
69,Developing,0,,,
68.9,Developing,0,,,
68.3,Developing,0,,,
68,Developing,0,,,
67.3,Developing,0,,,
68,Developing,0,,,
67.6,Developing,0,,,
67.5,Developing,0,,,
67.6,Developing,0,,,
67.1,Developing,0,,,
75,Developed,0,8958.788593,0.798,14.7
74.8,Developed,1.576409172,12.27733,0.797,14.7
74.6,Developed,1230.748231,9585.266593,0.794,14.7
74.4,Developed,1078.358105,8558.39766,0.797,15.3
74.3,Developed,10.32588862,92.277825,0.798,15.7
73.4,Developed,983.2518091,8297.483621,0.797,15.8
73.1,Developed,14.96373588,822.18329,0.795,15.4
73.1,Developed,128.0805702,1136.47356,0.78,14.7
72.9,Developed,919.1673438,8214.185378,0.766,14.1
72.5,Developed,665.6427546,5828.745662,0.755,13.7
71.9,Developed,615.4030781,4676.315183,0.745,13.4
71.7,Developed,431.3250367,3552.92452,0.733,12.9
71.1,Developed,375.1740323,2774.95586,0.722,12.5
77,Developed,37.82275031,2124.873613,0.714,12
78,Developed,180.1095132,1839.72945,0.708,11.7
77,Developed,152.6368899,1668.162731,0.703,11.5
75,Developing,0,9329.298351,0.805,15
73,Developing,1340.553699,14125.961,0.803,14.9
70,Developing,1529.497771,15543.67653,0.799,14.6
69.6,Developing,178.8225911,15154.45687,0.792,14.3
69.4,Developing,184.764931,14212.687,0.785,14
68.4,Developing,162.8088054,1674.98771,0.773,13.7
68.2,Developing,137.0063357,8562.89598,0.776,14
67.5,Developing,161.7301654,11635.2637,0.769,13.9
67.3,Developing,11.02617159,911.25385,0.761,13.8
66.4,Developing,12.25184084,692.194398,0.754,13.8
65,Developing,625.5081805,5323.473877,0.748,13.7
64.9,Developing,46.51559476,412.372294,0.741,13.6
64.6,Developing,333.2148711,2975.132778,0.733,13.2
64.8,Developing,266.5416917,2375.5944,0.727,12.8
65.1,Developing,2.642527148,21.362386,0.72,12.5
65,Developing,224.4600248,1771.58662,0.709,12.1
66.1,Developing,0,71.348397,0.493,10.8
65.7,Developing,7.549797238,76.5699517,0.488,10.8
65.2,Developing,11.71090655,688.8768557,0.485,10.8
64.6,Developing,9.774676411,678.796973,0.475,10.5
63.8,Developing,9.074569426,617.317648,0.464,10.2
62.8,Developing,63.78723633,563.491487,0.454,10
61,Developing,9.165614959,539.1538211,0.447,10.2
68,Developing,0.661540371,5.6687264,0.438,10.4
59.6,Developing,7.409771603,44.853339,0.424,10.1
57.6,Developing,78.47020226,342.3656294,0.404,9.3
55.3,Developing,39.44666715,287.931877,0.388,8.8
53.4,Developing,31.93566186,236.9114381,0.371,8.2
52,Developing,33.30286123,212.6619491,0.359,7.6
57,Developing,1.9659778,196.59778,0.343,7.2
48.6,Developing,0.388253772,21.569654,0.332,7.1
48.3,Developing,18.41791804,216.172747,0.318,6.6
,Developing,0,,0.749,13.4
75.2,Developing,0,,0.735,13.1
75,Developing,0,,0.723,13.1
74.8,Developing,0,,0.734,13.1
74.7,Developing,0,,0.735,13
74.6,Developing,0,,0.733,12.9
74.2,Developing,0,,0.724,12.8
74.3,Developing,0,,0.717,12.7
74.1,Developing,0,,0.71,12.6
73.9,Developing,0,,0.707,12.8
73.5,Developing,0,,0.694,12.4
73.1,Developing,0,,0.689,12.2
72.6,Developing,0,,0.686,12.3
72.2,Developing,0,,0.684,12.4
72,Developing,0,,0.681,12.5
71.8,Developing,0,,0.684,12.6
71.6,Developing,0,,0,12.8
73.2,Developing,0,,0.72,13.3
73.1,Developing,0,,0.72,13.3
72.7,Developing,0,,0.717,13.3
72.8,Developing,0,,0.713,13.3
72.7,Developing,0,,0.712,13.3
72.5,Developing,0,,0.711,13.3
72.3,Developing,0,,0.709,13.3
72.1,Developing,0,,0.704,13.3
71.9,Developing,0,,0.702,13.3
71.7,Developing,0,,0.695,13.3
71.4,Developing,0,,0.692,13.3
71.2,Developing,0,,0.689,13.2
71,Developing,0,,0.682,13
79,Developing,0,,0.677,12.9
79,Developing,0,,0.673,12.8
